word,count
للشرفاء,5
اسألوا التاريخ,1
يروي,7
احتضنت,3
وتفرق,2
فلنجعلها,1
ممرا,1
وسبب,7
فتنتنا,1
الكونغو,2
فائض,4
نوم,4
يطير,7
طار,8
ثور,1
دوره,15
قبيل,9
لتأجيل,1
ولإجهاد,1
نقول له,2
فتطويل,1
ويزيد,10
تخلي,2
ويسهل,4
جزيرتنا,3
بثها,5
أصبحتي,2
تفقدي,2
يقصفنا,1
مطارين,1
الضهور,2
أذعتم,1
تتقاتل,4
وتتحارب,1
تتحارب,1
أتفه,3
يتوغل,1
هزم,22
الضعيفة,12
الفضيل,8
الصيام,1
سيعلم,6
الإمعان,1
يطيقك,1
عينك,14
أنذال,4
أكانوا,4
مؤقتين,1
حملانا,1
وديعة,3
وقوعهم,1
تهاوي,3
المافياوية,1
يرتضي,1
باستثناء,20
يكمل,5
بتدمير,21
بإسقاطه,3
بتعمير,2
خليجية,16
الأسطول,3
طرطوس,11
المتبعة,1
الصالحات,7
ليستخلفنهم,3
استخلف,4
وليمكنن,3
ليمكنن,2
دينهم,47
ارتضى,3
وليبدلنهم,3
ليبدلنهم,2
يعبدونني,2
والفتح,4
الفتح,16
ورأيت,16
أفواجا,2
فسبح,2
واستغفره,2
استغفره,2
توابا,2
يتردد,3
وشقيقه,3
يديرون,7
البائسين,2
الهزيل,3
لرسوله,4
وللمؤمنين,6
السيدات,1
علمن,1
أزواجكن,1
بطاعة,1
الزوج,6
استروا,1
فضائح,9
وانشروا,2
وجزاكم,6
متخاذل,7
منبطح,3
يتغنون,5
بمثالب,1
الجراء,1
المتقنعة,1
بأقنعة,1
أمثولة,1
سيخلدها,1
والأوغاد,1
لف,14
بائعي,4
والضمير,6
المؤيد,11
تياسة,1
حقارة,3
لئيم,2
يشبع,8
مصاصون,1
المرتزقين,1
والسوريين,15
ويذبحون,5
باسمه,11
حرضوا,3
وأصدروا,1
المزيفة,6
الجوامع,17
وذبحا,1
الطيبة,16
فنرجو,13
مشجعي,2
الهدوء,11
فلا يستطيع,1
يزيحنا,1
للفريق,2
الجزائري الاكتفاء,1
بمشجعي,1
بهوية,1
سودانية,3
فاحزروا,1
المساس,8
بوحدة,5
إبداعات,4
تفتق,2
ذهنها,1
سيشهد,7
وتهديد,5
الطلاب,14
والأساتذة,4
بالجامعات,2
والمدارس,14
وحرمان,3
الخدمات,17
وشل,6
منجزات,4
بالبنان,5
والشفاء,4
للجرحى,5
تتولى,2
بالأعمال,2
إحراج,4
وذليلة,1
المفاعل,2
الناشيء,1
وتركت,6
يسرقون,11
مملوك,4
عرفه,7
يحتقره,2
بمالهم,2
وعتادهم,5
وأسلحتهم,4
لدليل,1
الوكر,2
المليء,5
بالمرتزقة ، الذي,1
ليشهد,3
لحرية,6
يافعة,1
تقام,6
واللوبي,2
مستوطناتها,1
مصانعها,1
ومنتجاتها,2
اللقاءات,3
الإسرائيلية المتبادلة,1
والجرائم,7
الغزل,4
وجهة,65
افريقيا,2
فمصر,12
المتأهلة,1
للخلافات,3
البرازيل,6
والأرجنتين,2
الأرجنتين,3
دولتين,14
شقيقتين,1
تتفق,6
وتتكاتف,3
نتكاتف,2
ونتحد,1
ونخون,1
أو كل,2
وثوارنا,1
يولى,11
تمد,11
وسائر,11
بالإسلامية,1
وأتراك,1
أتراك,7
تحيك,1
كذبتها,1
عنونت,1
142,2
ونسيتهم,1
أننا نخدم,1
ألخص,1
بصراع,3
توزيعها,2
ويتركون,11
يتركون,11
الجاهلية,25
سيفضلون,1
يحتفظون,2
بأموالهم,5
لينفقونها,1
المومسات,1
والترفيه,1
الترفيه,6
ومساعدة,10
ومتابعة,5
بهما,11
البصيرة,9
تابع,27
بالخبر,7
بمنظوره,1
قدوتكم,2
معي,26
ضدي,4
ما زلت,2
أذكر,24
جواب,14
سئل,11
ئل,1
إمكانية,20
تتزلزل,1
بالإحتجاجات,2
وينشق,1
مقربون,1
وتحدث,10
أجهزته,2
و 1500,1
وأهالي,4
وتبث,3
تهذب,1
والتسامح,9
حماسا,5
جارفا,2
عجبت,6
العولمة,10
وانشقوا,3
شكري,6
الداعم,15
ويهمنا,1
يهمنا,29
عدوي,3
إعلامنا,10
والمبالغة,2
كالخروف,1
يجر,6
رقبته,6
الشرهة,1
يربي,4
ابنته,6
تبا لك,1
عملتوه,1
وصرفتوه,1
وسيأتي,17
يا صانع,1
ورائك,3
لا تظهرين,1
تخافين,1
يجرح,4
قبائل,24
متناحرة,3
وانعدم,1
انعدم,4
واختفت,1
اختفت,6
التنوع,5
والمذهبي,2
والحشد,1
الجماهيري,4
استنفرتا,1
أنتهكت,2
نسعى,7
يعملان,1
لإيصال,5
يمكنه تكرار,1
واشتد,2
العقاب,28
اللانظامي,1
وانضمامهم,2
أفواج,1
القليلة,16
الطاقات,4
أحسبها,1
سبات,11
المغتصب,8
ستحتشد,1
تكالب,12
الإلكترونيين,5
يحسبون,6
ستنال,2
ساء,4
أطمئنكم,3
لقراءة,4
فاكتبوا,1
الثور,10
والثور,1
والأصفر,1
والأحمر,1
الثيران,3
"المتآمرة على بعضها """,1
المتآمرة,8
بأكلها,1
والرؤساء,7
والسلاطين,2
الإنجاز,12
وهانحن,2
جينيس,1
الأوائل,7
الصدارة,2
والجوع,23
حفظكم,5
اتخذ,14
وإطالة,2
ومعاناة,4
معارضتنا,1
تهمش,2
المراسل,5
النزيه,4
يرفق,2
المعرض,7
بغزة,19
لعله,5
ليثبت,8
مصداقيته,8
انساقوا,4
منشغلين,2
بيتهم,2
منطق,24
ويهرفون,1
بما لا,1
وعواقب,1
وأخطاء,2
ناتجة,4
عيوب,8
ثقافتنا,4
وفجرتها,1
فالتعصب,1
وسكت,4
تفقد,15
فعليا,10
تنحصر,3
قواته,17
فشيئا,5
تدفقا,1
للسلاح,8
وفلول,5
هربت,5
كالجرذان,6
متابعتي,3
أقنعة,3
أفلامهم,4
للقنوات,4
ويخشون,1
هويتهم,7
المشاركات,5
الصفة,7
لعقل,2
الرجعية,9
يربط,6
بمدى,4
ومجموعة,12
الإناث,2
اللاتي,8
يحطن,1
الزوجة,5
والمصيبة,9
ويقرأون,1
يقرؤون,6
نعي,6
والتعلم,2
التعلم,9
ما كلفه,1
وبكين,3
لا يذبحون,1
جعجعة,9
وصمت,3
عاصمتين,1
عربيتين,3
ولكنا,5
حاولتم,5
الميدان,33
وأختي,2
تسع,2
قناصة,10
مناديا,2
يجبرون,6
فوارغ,1
أمي,10
صوتها,9
وبيتنا,1
منهوب,1
أنجدونا,1
مجاورة,6
تحيط,5
لتطهير,11
أفغاني,3
أصغرهم,1
سنا,3
وامرأتين,1
امراتين,1
فجاء,3
ميزوري,2
أعصار,2
وريح,1
ريح,7
أليم,10
ربها,4
مساكنهم,4
نجزي,1
) . سورة الأحقاف .,1
الاحقاف,1
فكانت,17
الحصيلة,3
وأحيي,8
منبري,1
مندس,9
الإنبطاح,3
عندما لا,1
معصية,7
الاتزان,1
واجبة,3
نرجع,12
مساواة ، عدل,1
بلباسها,1
للرجال,5
بسواء,2
التل,6
ذاهب,10
لصلاة,4
سيارته,4
شرحبيل,1
المحبين,6
مقيد,4
مزقوا,2
بإعدامه,4
تتفاوضوا,1
أبناء الطائفة,1
وإشراكهم,1
حقوقهم,31
داخليا,13
وإفقاده,1
افقاده,1
ستطول,3
يشرفهم,3
مطالبتهم,2
العصور,21
نسج,1
وساما,3
وسقانا,1
جاما,1
وتراءى,1
برقا,1
راحلا,1
السلاما,1
وتهادى,1
دروب,3
يسقي,2
وانتقاما,2
ثغرك,1
الباسم,1
لحن,1
إباء,1
صاغ,1
وغراما,1
نارا,9
وضراما,1
شفتوا,1
33,7
وتهكم,2
أتعلمون,2
ليبث,2
أزعجه,1
لحركات,3
واحتضان,2
المناضلين,15
الفلسطنيين,5
الشقاق,6
لكن أقول,1
خسئت,2
عرين,4
مسمي,1
اثنين,35
أضحكني,7
بضعفنا,1
ما تدري,1
لا يمثلون,2
تفوووووووووو,1
وراءهم,11
احترق,3
مبيد,1
يبيدها,1
أبيها,3
عالة,11
المهلكة,2
اللوطية,1
متعب,11
اللوطي,1
الحقود,2
نحتسب,3
الهجمة الشرسة,1
أمريكا المجرمة,1
تعبث,7
فيسفك,1
ويهدر,3
وتضيع,8
وأردوغان,3
ألقوا,2
ويبيعونكم,1
يبيعونكم,1
التزوير,20
والفهلوة,1
الفهلوة,1
تفسح,1
مجالات,10
التذبذب,1
عديم,12
تحتال,1
للإستيلاء,1
المسألة,39
وليشهد,3
عذابهن,1
تشفى,2
الظاهرة,16
والخلافة,7
وتقوم,15
يقطنها,1
واثقون,6
وقصر,3
نظرها,4
ولا نريد,4
براقش,5
سنكنسهم,1
نكنس,1
ومرتزقتها,4
أحسنت,7
اعتز,1
يوله,1
ماثله,1
اعتزوا,1
بغرورهم,1
وغرروا,1
بكذب,2
يسدد,4
خطواتهم,1
واعتصموا,6
بحبل,14
متشدق,3
بتفاهات,1
المثالية,5
مدركا,1
يتصد,1
بالحكمة,13
بدأها,7
وجر,2
طبيعتهم,4
بالأقوال,3
بالخيانة,13
وتلقب,1
ستقلب,1
يتوحدون,2
تمثلهم,2
وينسون,18
ببداية,4
استقدمت,2
مافيا,13
جيفا,2
هالكة,2
ليصلي,1
ومقتدي,2
ويمنحونهم,1
صكوك,4
ويمزق,1
وأفراد,8
وسيصل,1
ولأمثالك,7
تضطر,3
نعجة,3
عاملين,4
ليقتلك,1
وينصر,13
إلكتروني,5
لا زال,5
لا زالت,8
يحركها,6
1.7,1
٧,4
لاجئ,11
منشغل,1
بالحرب,16
وأحداث,3
بضوء,2
أخضر,8
الساحلية,4
لا زلتم,1
تتغنون,1
بالملحمة,1
وبتدريب,1
لا يزال,9
فرضنا,7
اختبأ,2
ومعالجة,1
تؤذي,2
قهرهم,2
زعلان,5
طائراتنا,1
مصاري,5
دفعوا,11
ندمرها,1
ونقتل,5
يقودونها . وإذا,1
وستموت,1
واللاجئون,3
لأقاربهم,1
ضحكا,12
إخباريات,1
عامي,1
انفخوه,1
أجحشه,1
تنفخ,3
ضاربة,4
وبأفعالهم,1
هم ينفذون,1
ويقوي,2
يتفهمون,1
الموال,2
وصدقت,3
نواعم,1
مؤسف,7
وجدعان,1
ويضربون,3
واجبات,4
وتوفير,11
العريقة,6
يجوع,2
نصفها,3
وثلثها,1
ورعاة,2
الأغنام,6
يحتفلون,3
بأجمل,3
خروف,2
لعام,2
2009 ، ويأتون,1
ليعربدوا,1
الرزائل,1
والفواحش,1
العفيف,1
وتسألون,3
نشكوه,1
وجوعى,1
سقته,1
قصتك,3
محقان,1
وصادقان,1
بعكس,18
فأحداثها,1
القسمة,1
هتفنا,1
وثواره,1
يقتدون,1
بالشمال,2
والجنوب,22
والوسط,2
فضحونا,2
كورسات,1
دفاع,19
والشكوى,1
هاتف,7
طوارئ,4
هوت لاين,1
يخصص,1
لحالات,1
سيتحملان,1
الجمهورين,1
حالهم,27
يريدان,4
يفترسا,1
يهون,3
الحزم,4
إتجاهين,1
إبعادهم,2
صالات,3
المغادرة,1
يجيب,10
تقترب,7
عشت,31
نقرأ,24
الفضائية أو الجرائد,1
قيلت,1
أو مراسل,1
لا نفكر,1
هذه هي,1
الكنغو,1
للمطبلين,3
مواتية,1
للتوبة,2
والعودة,12
أذكرهم,4
بالأبرياء,3
جلاوزة,1
والجزائريون,2
متاعبهم,1
المضياف,1
بالبطاقة,2
للجزائر,22
ير,11
الخرطوم,26
لمنتخب,4
بدايتها,7
بدخولها,2
تتضاعف,4
الآخر . تساقطها,1
المجالات,28
واعتراف,3
ونحن ننتظر,1
يغض,1
بصر,1
سكتم,2
والمدنيون,1
زوبعة,5
والاشمئزاز,3
ذمهم,1
عصبية,7
قبلية,16
وعبودية,2
واحتقار,2
طبقي,1
ونظرة,5
دونية,1
للمرأة,13
القسوة,5
والجفاء,1
والغلظة,1
والطمع,2
والجشع,4
والظلم,38
قلوبا,4
منغلقة,2
تعي,16
فبالأحرى,1
تطبقت,1
ابتعدنا,3
جزاؤنا,1
وترى,9
وتصدقها,1
تضليل,15
غدا - إن,1
تشعرون,7
كالإمعة,1
منتصف,9
ونشكر,10
لجهوده,2
بشخص,5
لؤي,1
صافي,2
هيثم,13
المالح,6
فلنتعود,1
تبادل,13
ديمقراطيون,1
يعيطه,1
بالإنشقاقات,1
والاعتقال,9
شعرت,5
رهانك,1
قيادتك,1
التحول,16
للطرف,5
بالصراع,2
أعلنوا,19
فتواكم,2
المختل,1
والمدمن,1
جوابا,8
معارضي,5
حليفا,3
اميركا,3
للصراط,1
المستقيم,9
ليبيين,8
ولبنانيين,1
لبنانين,1
سعوديين,10
استخدموا,4
قذائف,9
فوسفورية,1
وقناصات,1
حرارية,1
تقتنيها,2
أداروا,2
بالأقمار,7
التقارير الغربية,1
وريفها,5
المارة,4
وعابري,1
جس,1
نبض,12
الفاصلة,6
لحسم,3
ومصع,1
فانتظرونا,2
والأحرار,11
وتطلعاتها,1
أكملت,3
وما تضمنه,1
ياهو,7
الإنجليزية,20
العادة,10
ربط,14
استحضار,2
مقولة,15
انتقلت,9
فوجدت,6
التحليل,19
انطباعا,4
النهج,11
القارئ,27
أبعاد,5
ننساكم,5
زلت,14
السادسة,5
ويحز,1
ستتمكن,1
الارتعاش,1
بطيخا,1
تعاملا,1
بسطحية,2
حياتي,25
التحدي,9
والجبابرة,2
وتكسرت,1
عزائمه,1
الجسيمة,1
واعون,5
ينتظرنا,2
ناكري,1
استقبلناهم,1
استقبال,11
يلفقون,2
قمنا,11
الرحيل,23
وبأسرع,5
شريان,9
فهبوا,5
نجدة,2
أهلكم,9
فاتكم,3
وأمينه,1
أمينه,1
أقر,11
المنصف,7
المرزوقي,27
والمنتخب,1
بعظمة,1
لسانه,13
بالغربال,4
التدليس,3
يتسائل,2
الصهيوامريفلسطيني,1
والمنافقون,5
لتهوين,1
وقيادتها,6
والاتجار,2
بالمخدرات,4
ما يخل,1
والجواب,5
وساق,3
شاشة,16
اعترف,17
خطفهم,4
حافلة,3
مجموعته,2
المسلحة ، فقط,1
لانتمائهم,2
هدؤوا,1
حاجتكم,1
معترف,7
دعونا,17
نذهب,8
للاعتراف,5
تحرككم,3
وبالنتيجة,4
تحصلون,1
نقضي,5
آلام,1
وأنبياء,1
السجناء,11
والمحررين,1
أطلالها,1
تصبو,2
تر,3
مدنا,5
خالية,16
أهذا,10
تتمناه,3
ظنك,4
نبعث,2
بأطفالنا,1
أجلك,4
الصهيوصليبية,3
تمويلهم,1
أعراب,4
كوطن,2
وتاريخ,10
وموقع,5
وإدخال,8
اذخال,1
الزريبة,2
تحكمها,9
عزوز,1
معذور,1
أحرج,2
نصيب,30
إستاد,1
تلاعب,4
يعلمها,5
افهموها,12
زكية,1
تريقونها,1
تشعل,9
ترتكبونها,3
الراوي,3
ملوا الشيعة,1
المراجع,5
والقيادات,3
الدينية كما,1
راوة,1
وحديثة,1
وهيت,1
والرمادي,2
ويمنعون,2
والإنترنت,8
كتابه,19
حق وإن,1
يردها,2
لبس,10
مسيروه,1
ومستقبل,11
لوحدها,12
لظالم,1
بالبقاء,11
عصى,4
وساعد,3
اسرى,1
رفعوا,14
راس,1
قمقم,1
بالإعدام,22
شنقا,3
ويشرد,3
المشارقة,1
الكلاسة,1
اسة,1
النيرب,1
الأنصاري,1
الجلوم,1
الخندق,8
الصاخور,1
قهوة,2
الجميلية,3
الإسماعيلية,2
آباؤها,1
1980,2
فجروا,6
وليمنعوا,1
ليمنعو,1
وليقطعوا,1
ليقطعو,1
أرزاق,6
راديو,2
برس,3
بالميديا,1
يشاركون,16
بالزور,1
ويروون,1
يروون,2
ويفتعلون,1
يفتعلون,3
لا يفهم,2
والأقوى,1
أيديه,1
لا محال,7
بالصدور,2
الهضاب,1
والمرتفعات,1
والتضاريس,1
والبحار,2
والأنهار,2
نهديك,1
المحاصر,7
إسماعيل,22
وأندى,1
وأطهر,1
وتآمر,6
لليل,4
ينكشف,4
ولا بد,10
أعمل,5
هونج,1
كونج,1
لعمل,12
فيزا,2
تطمئن,5
الألمبياد,1
فقولي,1
أكلنا,4
هوا,3
ترحيل,4
والسلامة,3
وبيان,2
الحروف,9
تجمد,3
عضوية,13
وتعترف,2
وتطلب,3
برهان,19
ففعلا,2
وعظيما,1
ترحيبا,2
ورثته,2
أبيك,7
لو كلف,1
زوالك,1
نبقيك,2
وشبيحتك,6
ومخططاتك,2
والروسية,7
ثغرة,2
لبلاد,7
أجناد الله,1
المعتدي,8
وأعقلها,1
لنزعك,1
اقبل,1
موتاهم,5
وعاف,1
الشرك,5
والزيغ,1
والنفاق,23
يضرهم,4
خذلهم,6
يا ربنا,3
الغيث,7
نخافه,1
أمد,13
بعيد . فالكل,1
ساسة,5
بعمق,3
الجارحة,2
المركزية الأوحد التي,1
أعطتهم,5
الحركة المزمن,1
كما فعل,1
أضحكتم,2
يغضبوا,2
نتحارب,2
ليكثف,1
الموحد,10
خطف,16
الملازم,6
متعاطف,3
باختطاف,1
جاسم,8
الجاسم,2
وأحمد,19
خلفية,14
توزيع,18
منشورات,2
سلموهم,1
بوليسية,4
وقبضتها,2
القبضة,6
قالب,4
تتكلوا,3
يرحمنا,10
جذبتم,1
برجولتكم,1
وشجاعتكم,1
وبطولتكم,1
يؤلم,1
مغفلين,3
يفضلون,6
ليستمروا,1
والنصب,4
والسكوت,6
والمباهاة,2
المباهاة,1
ذكاء,15
حريات,12
السخافة,6
المتطفلين,1
بنيل,2
المنح,4
والثبور,2
لعلماء,3
ليتهموا,3
وبكره,1
خطبة,8
البوطي,3
الخطبة,2
حولها,13
تتأخر,8
العضوية,2
والخناق,1
لعشرات,12
لإعادة,26
الإعمار,7
لتجنب,4
لانتخابات,6
ديموقراطية,13
وتزايد,2
ليجبر,2
جبر,1
بالتوقيع,1
قتلتها,1
وشطب,1
للحدث,2
لتم,2
اختراعهم,2
منشان,3
عروبتهم,2
وبعتم,3
عروبته,5
أعرفه,14
بالساحة,1
عتب,9
دحلان,33
سيزيح,1
مكانه,17
بالرئاسة,2
يمارسون,10
ليجدوا,2
للانتخابات,16
المبكرة,2
الملعونة,4
البروفسور,1
أصلية,4
أصيلة,5
متأصلة,3
أصول,35
عريقة,6
الغنم,18
خبرات,5
لنقلة,1
وكروباتهم,1
أوضح,14
الجرافات,1
ببيت,2
تأثرت,3
وسألت,1
بأولى,1
عزيت,1
سحبت,7
أرجلكم,1
يسكن,11
منبرا,5
اختلاف,18
تملون,1
